#bin	chrom	chromStart	chromEnd	name	length	cpgNum	gcNum	perCpg	perGc	obsExp
1062	chr20	62571738	62572556	CpG: 66	818	66	557	16.1	68.1	0.7
1062	chr20	62575724	62576052	CpG: 25	328	25	222	15.2	67.7	0.67
1062	chr20	62586919	62588218	CpG: 143	1299	143	918	22	70.7	0.88
1062	chr20	62593793	62594966	CpG: 85	1173	85	809	14.5	69	0.61
1062	chr20	62600653	62601676	CpG: 95	1023	95	550	18.6	53.8	1.29
1062	chr20	62605261	62605463	CpG: 19	202	19	146	18.8	72.3	0.73
1062	chr20	62610126	62611163	CpG: 107	1037	107	686	20.6	66.2	0.94
1062	chr20	62612300	62612787	CpG: 58	487	58	328	23.8	67.4	1.05
1063	chr20	62660961	62661352	CpG: 28	391	28	252	14.3	64.5	0.69
1063	chr20	62669304	62670730	CpG: 141	1426	141	967	19.8	67.8	0.86
1063	chr20	62673792	62674131	CpG: 43	339	43	257	25.4	75.8	0.89
1063	chr20	62679424	62680883	CpG: 179	1459	179	928	24.5	63.6	1.22
1063	chr20	62681074	62681332	CpG: 21	258	21	187	16.3	72.5	0.63
1063	chr20	62688551	62688878	CpG: 25	327	25	212	15.3	64.8	0.73
1063	chr20	62693942	62695282	CpG: 118	1340	118	907	17.6	67.7	0.77
1063	chr20	62705080	62705943	CpG: 58	863	58	574	13.4	66.5	0.61
1063	chr20	62710769	62711745	CpG: 94	976	94	661	19.3	67.7	0.84
1063	chr20	62714763	62715761	CpG: 123	998	123	726	24.6	72.7	0.94
1063	chr20	62716288	62716533	CpG: 20	245	20	168	16.3	68.6	0.7
1063	chr20	62718472	62719016	CpG: 44	544	44	290	16.2	53.3	1.16
1063	chr20	62729713	62730159	CpG: 36	446	36	291	16.1	65.2	0.76
1063	chr20	62733463	62734322	CpG: 75	859	75	614	17.5	71.5	0.68
1063	chr20	62737382	62738071	CpG: 51	689	51	441	14.8	64	0.72
1064	chr20	62809870	62810371	CpG: 35	501	35	277	14	55.3	0.93
1064	chr20	62818090	62818892	CpG: 61	802	61	483	15.2	60.2	0.84
1064	chr20	62886688	62887463	CpG: 85	775	85	545	21.9	70.3	0.89
1064	chr20	62901299	62901514	CpG: 18	215	18	138	16.7	64.2	1.09
1064	chr20	62901690	62901914	CpG: 19	224	19	140	17	62.5	1.1
1065	chr20	62947648	62948464	CpG: 78	816	78	511	19.1	62.6	0.98
1065	chr20	62958973	62959513	CpG: 53	540	53	340	19.6	63	0.99
657	chr21	9437272	9439473	CpG: 285	2201	285	1426	25.9	64.8	1.28
657	chr21	9483485	9484663	CpG: 165	1178	165	818	28	69.4	1.28
658	chr21	9647866	9648116	CpG: 18	250	18	168	14.4	67.2	0.65
659	chr21	9708935	9709231	CpG: 31	296	31	218	20.9	73.6	0.77
659	chr21	9825442	9826296	CpG: 120	854	120	568	28.1	66.5	1.29
660	chr21	9909011	9909218	CpG: 20	207	20	143	19.3	69.1	0.81
660	chr21	9909515	9909759	CpG: 19	244	19	170	15.6	69.7	0.68
660	chr21	9912040	9912411	CpG: 30	371	30	248	16.2	66.8	0.72
660	chr21	9922481	9922745	CpG: 24	264	24	187	18.2	70.8	0.72
660	chr21	9926527	9927192	CpG: 57	665	57	441	17.1	66.3	0.83
661	chr21	9968264	9968620	CpG: 30	356	30	249	16.9	69.9	0.72
662	chr21	10163828	10164315	CpG: 38	487	38	330	15.6	67.8	0.69
668	chr21	10884732	10885087	CpG: 46	355	46	238	25.9	67	1.2
668	chr21	10895511	10895781	CpG: 30	270	30	185	22.2	68.5	1.04
668	chr21	10989913	10991413	CpG: 152	1500	152	957	20.3	63.8	1
669	chr21	11106718	11107132	CpG: 38	414	38	287	18.4	69.3	0.81
694	chr21	14409412	14410501	CpG: 73	1089	73	727	13.4	66.8	0.6
699	chr21	15035943	15036236	CpG: 24	293	24	217	16.4	74.1	0.62
699	chr21	15038195	15038815	CpG: 45	620	45	414	14.5	66.8	0.65
699	chr21	15052410	15052644	CpG: 17	234	17	155	14.5	66.2	0.69
699	chr21	15052974	15053360	CpG: 31	386	31	266	16.1	68.9	0.72
699	chr21	15068825	15070104	CpG: 85	1279	85	843	13.3	65.9	0.62
700	chr21	15077051	15077824	CpG: 92	773	92	576	23.8	74.5	0.86
700	chr21	15095651	15096479	CpG: 78	828	78	606	18.8	73.2	0.71
700	chr21	15134552	15135337	CpG: 74	785	74	548	18.9	69.8	0.77
700	chr21	15148404	15148637	CpG: 21	233	21	152	18	65.2	0.87
700	chr21	15197769	15197998	CpG: 23	229	23	162	20.1	70.7	0.82
701	chr21	15309633	15309847	CpG: 19	214	19	153	17.8	71.5	0.72
702	chr21	15351908	15352658	CpG: 61	750	61	497	16.3	66.3	0.76
702	chr21	15383530	15383813	CpG: 22	283	22	197	15.5	69.6	0.65
702	chr21	15399937	15400194	CpG: 20	257	20	170	15.6	66.1	0.71
702	chr21	15436119	15436962	CpG: 74	843	74	570	17.6	67.6	0.78
702	chr21	15442956	15443160	CpG: 22	204	22	154	21.6	75.5	0.8
702	chr21	15451141	15451458	CpG: 28	317	28	194	17.7	61.2	0.95
702	chr21	15456285	15456856	CpG: 48	571	48	378	16.8	66.2	0.77
703	chr21	15588439	15588908	CpG: 38	469	38	299	16.2	63.8	0.8
705	chr21	15755371	15756086	CpG: 50	715	50	418	14	58.5	0.82
710	chr21	16436496	16437864	CpG: 148	1368	148	915	21.6	66.9	0.98
715	chr21	17101853	17103000	CpG: 123	1147	123	719	21.4	62.7	1.09
729	chr21	18884806	18886111	CpG: 138	1305	138	917	21.1	70.3	0.87
729	chr21	18984005	18984298	CpG: 22	293	22	164	15	56	0.96
729	chr21	18984535	18985697	CpG: 154	1162	154	854	26.5	73.5	0.98
731	chr21	19191095	19191952	CpG: 108	857	108	589	25.2	68.7	1.07
734	chr21	19617098	19617874	CpG: 77	776	77	519	19.8	66.9	0.89
755	chr21	22369423	22370582	CpG: 92	1159	92	688	15.9	59.4	0.9
788	chr21	26734108	26734485	CpG: 28	377	28	228	14.9	60.5	0.82
790	chr21	26934423	26934805	CpG: 51	382	51	281	26.7	73.6	0.99
790	chr21	26979577	26980252	CpG: 60	675	60	446	17.8	66.1	0.82
791	chr21	27011624	27012398	CpG: 64	774	64	552	16.5	71.3	0.67
791	chr21	27106814	27108211	CpG: 112	1397	112	848	16	60.7	0.87
795	chr21	27541893	27543524	CpG: 168	1631	168	1130	20.6	69.3	0.86
798	chr21	27945010	27945646	CpG: 61	636	61	443	19.2	69.7	0.79
800	chr21	28216558	28218117	CpG: 157	1559	157	1049	20.1	67.3	0.89
800	chr21	28218567	28218801	CpG: 17	234	17	141	14.5	60.3	0.8
801	chr21	28337856	28340237	CpG: 193	2381	193	1493	16.2	62.7	0.82
802	chr21	28515802	28516306	CpG: 46	504	46	336	18.3	66.7	0.82
815	chr21	30257425	30257771	CpG: 40	346	40	236	23.1	68.2	1.02
816	chr21	30364965	30365342	CpG: 33	377	33	248	17.5	65.8	0.87
816	chr21	30374984	30375228	CpG: 27	244	27	157	22.1	64.3	1.07
816	chr21	30391264	30391758	CpG: 44	494	44	319	17.8	64.6	0.85
816	chr21	30396848	30397410	CpG: 40	562	40	347	14.2	61.7	0.75
817	chr21	30445575	30446255	CpG: 59	680	59	430	17.4	63.2	0.88
102	chr21	30670744	30671786	CpG: 119	1042	119	652	22.8	62.6	1.17
823	chr21	31311386	31312106	CpG: 61	720	61	482	16.9	66.9	0.76
833	chr21	32624144	32624382	CpG: 24	238	24	169	20.2	71	0.81
834	chr21	32716044	32716485	CpG: 40	441	40	277	18.1	62.8	0.94
836	chr21	32929927	32932017	CpG: 249	2090	249	1465	23.8	70.1	0.97
837	chr21	33031734	33032657	CpG: 91	923	91	571	19.7	61.9	1.03
837	chr21	33103456	33104975	CpG: 163	1519	163	1007	21.5	66.3	0.98
838	chr21	33244910	33246609	CpG: 169	1699	169	1125	19.9	66.2	0.91
841	chr21	33650908	33651513	CpG: 63	605	63	418	20.8	69.1	0.89
841	chr21	33672605	33673215	CpG: 57	610	57	341	18.7	55.9	1.2
842	chr21	33765013	33765300	CpG: 32	287	32	209	22.3	72.8	0.85
842	chr21	33765512	33765752	CpG: 21	240	21	159	17.5	66.2	0.8
842	chr21	33783914	33785717	CpG: 173	1803	173	1138	19.2	63.1	0.97
843	chr21	33941647	33942264	CpG: 47	617	47	384	15.2	62.2	0.79
844	chr21	33984367	33985450	CpG: 93	1083	93	692	17.2	63.9	0.84
845	chr21	34099716	34100796	CpG: 109	1080	109	751	20.2	69.5	0.84
845	chr21	34143453	34144141	CpG: 100	688	100	509	29.1	74	1.07
847	chr21	34350726	34350961	CpG: 17	235	17	137	14.5	58.3	0.89
847	chr21	34392162	34392656	CpG: 46	494	46	330	18.6	66.8	0.84
847	chr21	34395128	34400245	CpG: 348	5117	348	2999	13.6	58.6	0.79
847	chr21	34405577	34406538	CpG: 78	961	78	630	16.2	65.6	0.76
847	chr21	34442206	34444543	CpG: 202	2337	202	1374	17.3	58.8	1
13	chr21	34602241	34603265	CpG: 97	1024	97	654	18.9	63.9	0.93
849	chr21	34638515	34639075	CpG: 50	560	50	368	17.9	65.7	0.83
849	chr21	34696532	34697750	CpG: 110	1218	110	789	18.1	64.8	0.88
850	chr21	34775437	34776493	CpG: 99	1056	99	697	18.8	66	0.87
850	chr21	34851229	34852702	CpG: 149	1473	149	949	20.2	64.4	0.98
850	chr21	34863644	34864268	CpG: 54	624	54	410	17.3	65.7	0.81
851	chr21	34914303	34915906	CpG: 124	1603	124	973	15.5	60.7	0.85
851	chr21	34960388	34961252	CpG: 93	864	93	565	21.5	65.4	1.01
852	chr21	35013876	35014257	CpG: 33	381	33	246	17.3	64.6	0.85
852	chr21	35014823	35015792	CpG: 105	969	105	624	21.7	64.4	1.05
854	chr21	35287803	35288208	CpG: 36	405	36	265	17.8	65.4	0.83
855	chr21	35445087	35446013	CpG: 96	926	96	564	20.7	60.9	1.12
856	chr21	35574323	35574549	CpG: 29	226	29	157	25.7	69.5	1.06
857	chr21	35747326	35748122	CpG: 73	796	73	529	18.3	66.5	0.83
858	chr21	35831697	35832365	CpG: 57	668	57	452	17.1	67.7	0.75
859	chr21	35986623	35987798	CpG: 134	1175	134	795	22.8	67.7	1
859	chr21	36041305	36043224	CpG: 204	1919	204	1399	21.3	72.9	0.84
860	chr21	36164144	36164934	CpG: 89	790	89	544	22.5	68.9	0.99
861	chr21	36258952	36259472	CpG: 53	520	53	365	20.4	70.2	0.83
861	chr21	36260450	36263687	CpG: 306	3237	306	2088	18.9	64.5	0.91
862	chr21	36398960	36399259	CpG: 31	299	31	184	20.7	61.5	1.1
869	chr21	37259191	37259602	CpG: 42	411	42	267	20.4	65	0.97
870	chr21	37432123	37433150	CpG: 90	1027	90	657	17.5	64	0.87
870	chr21	37442140	37442778	CpG: 70	638	70	445	21.9	69.7	0.9
871	chr21	37502377	37502826	CpG: 42	449	42	303	18.7	67.5	0.82
871	chr21	37507198	37508259	CpG: 106	1061	106	714	20	67.3	0.88
871	chr21	37528205	37529561	CpG: 118	1356	118	848	17.4	62.5	0.9
108	chr21	37617467	37617872	CpG: 30	405	30	259	14.8	64	0.72
872	chr21	37667809	37668088	CpG: 39	279	39	198	28	71	1.13
872	chr21	37692208	37693059	CpG: 84	851	84	529	19.7	62.2	1.02
873	chr21	37757496	37758113	CpG: 68	617	68	437	22	70.8	0.88
875	chr21	38065179	38066185	CpG: 92	1006	92	681	18.3	67.7	0.8
875	chr21	38068193	38073891	CpG: 438	5698	438	3516	15.4	61.7	0.81
875	chr21	38076762	38077685	CpG: 70	923	70	597	15.2	64.7	0.73
875	chr21	38079941	38081833	CpG: 153	1892	153	1260	16.2	66.6	0.74
875	chr21	38119793	38120742	CpG: 84	949	84	501	17.7	52.8	1.27
877	chr21	38338384	38338904	CpG: 55	520	55	332	21.2	63.8	1.04
877	chr21	38352856	38353274	CpG: 43	418	43	307	20.6	73.4	0.78
877	chr21	38362015	38362868	CpG: 103	853	103	630	24.2	73.9	0.9
877	chr21	38377937	38379437	CpG: 149	1500	149	1029	19.9	68.6	0.85
878	chr21	38444860	38446497	CpG: 174	1637	174	1125	21.3	68.7	0.9
879	chr21	38592987	38593674	CpG: 62	687	62	458	18	66.7	0.82
879	chr21	38630052	38630507	CpG: 32	455	32	295	14.1	64.8	0.67
879	chr21	38639235	38640491	CpG: 121	1256	121	835	19.3	66.5	0.87
882	chr21	38935854	38936546	CpG: 64	692	64	432	18.5	62.4	0.95
882	chr21	39039776	39039994	CpG: 19	218	19	162	17.4	74.3	0.78
882	chr21	39047626	39047928	CpG: 31	302	31	210	20.5	69.5	0.85
884	chr21	39287946	39289267	CpG: 107	1321	107	822	16.2	62.2	0.84
890	chr21	40032243	40033665	CpG: 140	1422	140	775	19.7	54.5	1.33
891	chr21	40177002	40178667	CpG: 152	1665	152	1011	18.3	60.7	1
891	chr21	40194644	40194849	CpG: 21	205	21	131	20.5	63.9	1
894	chr21	40554764	40556117	CpG: 124	1353	124	794	18.3	58.7	1.07
895	chr21	40684370	40686324	CpG: 217	1954	217	1301	22.2	66.6	1
895	chr21	40720185	40721625	CpG: 125	1440	125	812	17.4	56.4	1.09
895	chr21	40752087	40752825	CpG: 64	738	64	465	17.3	63	0.88
895	chr21	40757602	40757900	CpG: 27	298	27	199	18.1	66.8	0.81
895	chr21	40760626	40760829	CpG: 19	203	19	148	18.7	72.9	0.7
896	chr21	40817302	40817973	CpG: 80	671	80	483	23.8	72	0.93
901	chr21	41516237	41516472	CpG: 18	235	18	159	15.3	67.7	0.69
902	chr21	41554618	41554959	CpG: 22	341	22	216	12.9	63.3	0.72
907	chr21	42213510	42213946	CpG: 34	436	34	269	15.6	61.7	0.82
907	chr21	42218489	42219222	CpG: 66	733	66	440	18	60	1.01
909	chr21	42539367	42540872	CpG: 149	1505	149	972	19.8	64.6	0.95
910	chr21	42617817	42618020	CpG: 16	203	16	130	15.8	64	0.77
910	chr21	42676113	42676413	CpG: 31	300	31	218	20.7	72.7	0.79
910	chr21	42688746	42689085	CpG: 29	339	29	241	17.1	71.1	0.68
911	chr21	42792293	42792704	CpG: 29	411	29	259	14.1	63	0.71
911	chr21	42798146	42798884	CpG: 67	738	67	482	18.2	65.3	0.86
912	chr21	42878751	42880674	CpG: 152	1923	152	1265	15.8	65.8	0.73
913	chr21	43109349	43109687	CpG: 32	338	32	253	18.9	74.9	0.71
914	chr21	43160916	43161948	CpG: 81	1032	81	694	15.7	67.2	0.7
914	chr21	43176662	43176894	CpG: 17	232	17	149	14.7	64.2	0.71
914	chr21	43186280	43187436	CpG: 120	1156	120	733	20.8	63.4	1.04
914	chr21	43198413	43198715	CpG: 21	302	21	193	13.9	63.9	0.69
914	chr21	43221474	43221842	CpG: 24	368	24	226	13	61.4	0.74
914	chr21	43229294	43229508	CpG: 20	214	20	132	18.7	61.7	1
914	chr21	43230458	43230716	CpG: 22	258	22	168	17.1	65.1	0.81
914	chr21	43236025	43236510	CpG: 37	485	37	328	15.3	67.6	0.67
914	chr21	43240351	43240586	CpG: 16	235	16	151	13.6	64.3	0.66
914	chr21	43242237	43242468	CpG: 18	231	18	129	15.6	55.8	1.03
915	chr21	43255476	43255722	CpG: 28	246	28	164	22.8	66.7	1.03
915	chr21	43274625	43274913	CpG: 25	288	25	189	17.4	65.6	0.81
915	chr21	43327734	43328024	CpG: 25	290	25	190	17.2	65.5	0.81
915	chr21	43373135	43374062	CpG: 98	927	98	662	21.1	71.4	0.83
916	chr21	43429279	43431489	CpG: 249	2210	249	1459	22.5	66	1.04
917	chr21	43526570	43526817	CpG: 18	247	18	159	14.6	64.4	0.7
917	chr21	43547871	43548089	CpG: 16	218	16	116	14.7	53.2	1.04
917	chr21	43638948	43640132	CpG: 113	1184	113	826	19.1	69.8	0.79
918	chr21	43654846	43655465	CpG: 75	619	75	447	24.2	72.2	0.94
918	chr21	43725875	43726316	CpG: 37	441	37	280	16.8	63.5	0.88
920	chr21	43916278	43916900	CpG: 58	622	58	430	18.6	69.1	0.78
920	chr21	43917046	43917268	CpG: 16	222	16	135	14.4	60.8	0.89
920	chr21	43933589	43934832	CpG: 104	1243	104	699	16.7	56.2	1.07
920	chr21	43989948	43990199	CpG: 19	251	19	171	15.1	68.1	0.65
920	chr21	44007475	44010481	CpG: 271	3006	271	1852	18	61.6	1.17
920	chr21	44037276	44037478	CpG: 17	202	17	141	16.8	69.8	0.69
921	chr21	44073201	44074650	CpG: 114	1449	114	843	15.7	58.2	0.95
921	chr21	44088822	44089029	CpG: 19	207	19	139	18.4	67.1	0.82
921	chr21	44105237	44105532	CpG: 29	295	29	196	19.7	66.4	0.9
921	chr21	44106168	44106546	CpG: 36	378	36	237	19	62.7	0.97
922	chr21	44257966	44258299	CpG: 27	333	27	235	16.2	70.6	0.65
922	chr21	44299111	44299808	CpG: 78	697	78	484	22.4	69.4	0.93
923	chr21	44312913	44313860	CpG: 95	947	95	675	20.1	71.3	0.79
923	chr21	44394084	44395850	CpG: 168	1766	168	1031	19	58.4	1.13
924	chr21	44473839	44474083	CpG: 20	244	20	157	16.4	64.3	0.79
924	chr21	44477654	44478065	CpG: 29	411	29	260	14.1	63.3	0.71
924	chr21	44480559	44480772	CpG: 19	213	19	140	17.8	65.7	0.83
924	chr21	44486140	44486465	CpG: 28	325	28	227	17.2	69.8	0.71
924	chr21	44494624	44496989	CpG: 232	2365	232	1516	19.6	64.1	0.96
924	chr21	44515262	44515560	CpG: 23	298	23	196	15.4	65.8	0.72
924	chr21	44527163	44528066	CpG: 95	903	95	577	21	63.9	1.04
925	chr21	44573815	44574073	CpG: 25	258	25	184	19.4	71.3	0.8
925	chr21	44590612	44590826	CpG: 19	214	19	133	17.8	62.1	0.95
925	chr21	44592182	44592384	CpG: 18	202	18	135	17.8	66.8	0.84
925	chr21	44592719	44593643	CpG: 69	924	69	645	14.9	69.8	0.62
926	chr21	44720983	44721212	CpG: 20	229	20	160	17.5	69.9	0.72
926	chr21	44782248	44782601	CpG: 32	353	32	239	18.1	67.7	0.85
926	chr21	44812670	44813379	CpG: 46	709	46	471	13	66.4	0.61
926	chr21	44818894	44819446	CpG: 39	552	39	379	14.1	68.7	0.6
927	chr21	44830845	44831152	CpG: 29	307	29	211	18.9	68.7	0.8
927	chr21	44836730	44837207	CpG: 40	477	40	347	16.8	72.7	0.65
927	chr21	44840119	44840450	CpG: 27	331	27	235	16.3	71	0.65
927	chr21	44863910	44864601	CpG: 51	691	51	479	14.8	69.3	0.62
927	chr21	44876603	44876827	CpG: 21	224	21	156	18.8	69.6	0.84
927	chr21	44904961	44905259	CpG: 22	298	22	191	14.8	64.1	0.72
928	chr21	44985071	44985474	CpG: 38	403	38	248	18.9	61.5	1
928	chr21	45077671	45079821	CpG: 167	2150	167	1155	15.5	53.7	1.08
929	chr21	45113961	45114264	CpG: 21	303	21	189	13.9	62.4	0.76
929	chr21	45114398	45114604	CpG: 17	206	17	135	16.5	65.5	0.78
929	chr21	45138293	45139831	CpG: 156	1538	156	974	20.3	63.3	1.02
929	chr21	45148454	45149262	CpG: 57	808	57	540	14.1	66.8	0.63
929	chr21	45177520	45177727	CpG: 14	207	14	138	13.5	66.7	0.61
929	chr21	45195887	45196755	CpG: 94	868	94	605	21.7	69.7	0.91
929	chr21	45206579	45207051	CpG: 35	472	35	281	14.8	59.5	0.86
929	chr21	45209221	45209880	CpG: 83	659	83	497	25.2	75.4	0.89
930	chr21	45223462	45223724	CpG: 19	262	19	183	14.5	69.8	0.61
930	chr21	45246251	45246490	CpG: 21	239	21	151	17.6	63.2	0.89
931	chr21	45363473	45363799	CpG: 24	326	24	217	14.7	66.6	0.68
931	chr21	45379516	45379816	CpG: 24	300	24	205	16	68.3	0.69
931	chr21	45393392	45393622	CpG: 19	230	19	141	16.5	61.3	0.94
931	chr21	45402484	45402842	CpG: 28	358	28	219	15.6	61.2	0.84
931	chr21	45431646	45432978	CpG: 151	1332	151	888	22.7	66.7	1.02
932	chr21	45526956	45527813	CpG: 108	857	108	627	25.2	73.2	0.99
932	chr21	45553021	45554037	CpG: 100	1016	100	702	19.7	69.1	0.82
932	chr21	45560662	45560999	CpG: 29	337	29	221	17.2	65.6	0.8
932	chr21	45575451	45575833	CpG: 29	382	29	258	15.2	67.5	0.67
932	chr21	45581446	45581746	CpG: 29	300	29	233	19.3	77.7	0.76
932	chr21	45584141	45584451	CpG: 42	310	42	218	27.1	70.3	1.11
932	chr21	45586586	45586823	CpG: 20	237	20	175	16.9	73.8	0.64
933	chr21	45622218	45622500	CpG: 21	282	21	179	14.9	63.5	0.74
933	chr21	45660202	45660414	CpG: 19	212	19	150	17.9	70.8	0.72
933	chr21	45660557	45663172	CpG: 233	2615	233	1804	17.8	69	0.75
933	chr21	45678290	45678544	CpG: 24	254	24	177	18.9	69.7	0.78
933	chr21	45705428	45706044	CpG: 66	616	66	449	21.4	72.9	0.81
933	chr21	45713509	45713813	CpG: 30	304	30	215	19.7	70.7	0.79
933	chr21	45719515	45720564	CpG: 119	1049	119	715	22.7	68.2	0.98
933	chr21	45730220	45730444	CpG: 21	224	21	163	18.8	72.8	0.71
933	chr21	45739639	45739927	CpG: 21	288	21	194	14.6	67.4	0.64
933	chr21	45742536	45742825	CpG: 21	289	21	193	14.5	66.8	0.66
934	chr21	45744313	45744847	CpG: 37	534	37	359	13.9	67.2	0.61
934	chr21	45752382	45752598	CpG: 17	216	17	151	15.7	69.9	0.64
934	chr21	45753638	45754440	CpG: 55	802	55	543	13.7	67.7	0.61
934	chr21	45758975	45759525	CpG: 60	550	60	362	21.8	65.8	1.01
934	chr21	45789090	45789373	CpG: 21	283	21	194	14.8	68.6	0.68
934	chr21	45811345	45811550	CpG: 20	205	20	127	19.5	62	1.02
934	chr21	45844992	45845693	CpG: 49	701	49	457	14	65.2	0.66
935	chr21	45875391	45877326	CpG: 131	1935	131	1279	13.5	66.1	0.62
935	chr21	45883589	45883907	CpG: 28	318	28	210	17.6	66	0.81
935	chr21	45926531	45926754	CpG: 19	223	19	143	17	64.1	0.83
936	chr21	46126890	46127100	CpG: 17	210	17	136	16.2	64.8	0.78
936	chr21	46129391	46129689	CpG: 30	298	30	202	20.1	67.8	0.88
937	chr21	46143442	46143808	CpG: 35	366	35	260	19.1	71	0.76
937	chr21	46169930	46170175	CpG: 24	245	24	187	19.6	76.3	0.77
937	chr21	46221388	46222456	CpG: 113	1068	113	756	21.2	70.8	0.85
937	chr21	46236726	46238958	CpG: 217	2232	217	1428	19.4	64	0.98
938	chr21	46268896	46269263	CpG: 27	367	27	250	14.7	68.1	0.64
938	chr21	46292709	46294744	CpG: 204	2035	204	1256	20	61.7	1.05
938	chr21	46306508	46306795	CpG: 22	287	22	189	15.3	65.9	0.71
938	chr21	46321397	46321644	CpG: 18	247	18	152	14.6	61.5	0.77
938	chr21	46323660	46323952	CpG: 21	292	21	191	14.4	65.4	0.69
938	chr21	46351328	46352911	CpG: 135	1583	135	1013	17.1	64	0.83
938	chr21	46359647	46360423	CpG: 90	776	90	507	23.2	65.3	1.09
938	chr21	46368051	46368340	CpG: 36	289	36	208	24.9	72	1.08
938	chr21	46378278	46378645	CpG: 27	367	27	249	14.7	67.8	0.64
938	chr21	46387051	46387302	CpG: 18	251	18	177	14.3	70.5	0.61
938	chr21	46392064	46392348	CpG: 20	284	20	183	14.1	64.4	0.68
939	chr21	46407925	46408143	CpG: 16	218	16	150	14.7	68.8	0.62
939	chr21	46410338	46410661	CpG: 31	323	31	211	19.2	65.3	0.9
939	chr21	46421216	46421523	CpG: 24	307	24	216	15.6	70.4	0.63
939	chr21	46438140	46439343	CpG: 107	1203	107	693	17.8	57.6	1.08
939	chr21	46448082	46448593	CpG: 38	511	38	348	14.9	68.1	0.67
939	chr21	46494173	46495472	CpG: 142	1299	142	777	21.9	59.8	1.23
939	chr21	46520795	46521295	CpG: 53	500	53	330	21.2	66	0.97
940	chr21	46553606	46554412	CpG: 82	806	82	561	20.3	69.6	0.91
941	chr21	46677719	46677924	CpG: 22	205	22	145	21.5	70.7	0.86
941	chr21	46685115	46685379	CpG: 24	264	24	183	18.2	69.3	0.76
941	chr21	46686907	46687121	CpG: 22	214	22	151	20.6	70.6	0.85
941	chr21	46696590	46696835	CpG: 18	245	18	155	14.7	63.3	0.75
941	chr21	46696972	46697214	CpG: 24	242	24	162	19.8	66.9	0.92
941	chr21	46706691	46707049	CpG: 37	358	37	261	20.7	72.9	0.8
941	chr21	46707629	46708751	CpG: 96	1122	96	690	17.1	61.5	0.91
941	chr21	46714984	46715206	CpG: 16	222	16	137	14.4	61.7	0.79
941	chr21	46722582	46722807	CpG: 17	225	17	154	15.1	68.4	0.65
941	chr21	46765729	46766088	CpG: 24	359	24	205	13.4	57.1	0.84
941	chr21	46785130	46785339	CpG: 19	209	19	144	18.2	68.9	0.77
942	chr21	46799907	46800846	CpG: 94	939	94	616	20	65.6	1.18
942	chr21	46812995	46813242	CpG: 23	247	23	171	18.6	69.2	0.78
942	chr21	46824531	46826234	CpG: 197	1703	197	1124	23.1	66	1.06
942	chr21	46847505	46847773	CpG: 19	268	19	181	14.2	67.5	0.65
942	chr21	46850573	46850841	CpG: 19	268	19	176	14.2	65.7	0.66
942	chr21	46859182	46860069	CpG: 75	887	75	543	16.9	61.2	0.91
942	chr21	46860366	46860628	CpG: 19	262	19	178	14.5	67.9	0.63
942	chr21	46876168	46876752	CpG: 49	584	49	423	16.8	72.4	0.66
942	chr21	46890848	46891115	CpG: 25	267	25	196	18.7	73.4	0.77
942	chr21	46894816	46896312	CpG: 108	1496	108	996	14.4	66.6	0.65
942	chr21	46897841	46898158	CpG: 24	317	24	223	15.1	70.3	0.67
942	chr21	46898565	46898993	CpG: 30	428	30	255	14	59.6	0.8
942	chr21	46912381	46912628	CpG: 21	247	21	156	17	63.2	0.86
942	chr21	46918188	46918410	CpG: 26	222	26	171	23.4	77	0.92
943	chr21	46929225	46930211	CpG: 80	986	80	715	16.2	72.5	0.62
943	chr21	46932081	46932387	CpG: 28	306	28	214	18.3	69.9	0.75
943	chr21	46950586	46952286	CpG: 132	1700	132	1023	15.5	60.2	0.86
943	chr21	46957315	46957916	CpG: 46	601	46	427	15.3	71	0.64
943	chr21	46961668	46963078	CpG: 144	1410	144	1028	20.4	72.9	0.8
943	chr21	46974786	46975048	CpG: 29	262	29	187	22.1	71.4	0.87
943	chr21	46975415	46976341	CpG: 72	926	72	612	15.6	66.1	0.71
943	chr21	47009996	47011163	CpG: 98	1167	98	706	16.8	60.5	0.92
943	chr21	47053054	47054404	CpG: 159	1350	159	921	23.6	68.2	1.02
944	chr21	47057462	47057820	CpG: 34	358	34	264	19	73.7	0.7
944	chr21	47061773	47064308	CpG: 213	2535	213	1285	16.8	50.7	1.31
944	chr21	47165786	47166926	CpG: 115	1140	115	666	20.2	58.4	1.18
945	chr21	47287012	47287426	CpG: 37	414	37	259	17.9	62.6	0.92
945	chr21	47288455	47288722	CpG: 19	267	19	180	14.2	67.4	0.63
945	chr21	47294973	47295216	CpG: 24	243	24	183	19.8	75.3	0.7
946	chr21	47318509	47318900	CpG: 30	391	30	278	15.3	71.1	0.82
946	chr21	47333947	47334449	CpG: 33	502	33	304	13.1	60.6	0.72
946	chr21	47343715	47345139	CpG: 128	1424	128	795	18	55.8	1.29
946	chr21	47392495	47394536	CpG: 152	2041	152	1367	14.9	67	0.66
946	chr21	47401108	47401436	CpG: 23	328	23	185	14	56.4	0.89
946	chr21	47404108	47404312	CpG: 26	204	26	141	25.5	69.1	1.07
946	chr21	47407675	47408456	CpG: 65	781	65	568	16.6	72.7	0.84
946	chr21	47421135	47421398	CpG: 23	263	23	178	17.5	67.7	0.78
946	chr21	47421844	47423883	CpG: 160	2039	160	1384	15.7	67.9	0.68
